paper,cross,paper_ID,exp_ID,obs_ID,region,duration_first,duration_last,C_type,C_rate,C_calc,C_app,C_total,C_year,plant,plant_category,plant_anper,plant_gfs,seeding_exotic,seeding_native,plot,n_trt,n_cntrl,biomass_mean_trt,biomass_SE_trt,biomass_SD_trt,biomass_mean_cntrl,biomass_SE_cntrl,biomass_SD_cntrl,cover_mean_trt,cover_SE_trt,cover_SD_trt,cover_mean_cntrl,cover_SE_cntrl,cover_SD_cntrl,density_mean_trt,density_SE_trt,density_SD_trt,density_mean_cntrl,density_SE_cntrl,density_SD_cntrl
Brunson_2010,"CC ID, C",8,9,309,"Great Basin, USA",7,7,sucrose,600,no,1,600,relevant,Bromus tectorum L. (cheatgrass),exotic annual graminoid,annual,graminoid,300,0,12,3,3,1.861376667,,0.97670503,1.930566667,,1.94808002,,,,,,,,,,,,
Brunson_2010,"CC ID, C",8,9,310,"Great Basin, USA",7,7,sucrose,800,no,1,800,relevant,Bromus tectorum L. (cheatgrass),exotic annual graminoid,annual,graminoid,300,0,12,3,3,0.323766667,,0.28089002,1.930566667,,1.94808002,,,,,,,,,,,,
Brunson_2010,"CC ID, C",8,9,311,"Great Basin, USA",7,7,sucrose,1200,no,1,1200,relevant,Bromus tectorum L. (cheatgrass),exotic annual graminoid,annual,graminoid,300,0,12,3,3,0.6251,,0.635999316,1.930566667,,1.94808002,,,,,,,,,,,,
Brunson_2010,"CC ID, C",8,9,312,"Great Basin, USA",7,7,sucrose,1600,no,1,1600,relevant,Bromus tectorum L. (cheatgrass),exotic annual graminoid,annual,graminoid,300,0,12,3,3,0.010333333,,0.017897858,1.930566667,,1.94808002,,,,,,,,,,,,
Brunson_2010,"CC ID, C",8,9,313,"Great Basin, USA",7,7,sucrose,2400,no,1,2400,relevant,Bromus tectorum L. (cheatgrass),exotic annual graminoid,annual,graminoid,300,0,12,3,3,0.1102,,0.158382417,1.930566667,,1.94808002,,,,,,,,,,,,
Brunson_2010,"LB OR, C",8,10,314,"Great Basin, USA",7,7,sucrose,50,no,1,50,relevant,Bromus tectorum L. (cheatgrass),exotic annual graminoid,annual,graminoid,300,0,12,3,3,15.003054,,11.1041133,16.43286667,,5.31973036,,,,,,,,,,,,
Brunson_2010,"LB OR, C",8,10,315,"Great Basin, USA",7,7,sucrose,100,no,1,100,relevant,Bromus tectorum L. (cheatgrass),exotic annual graminoid,annual,graminoid,300,0,12,3,3,27.23455333,,5.663796585,16.43286667,,5.31973036,,,,,,,,,,,,
Brunson_2010,"LB OR, C",8,10,316,"Great Basin, USA",7,7,sucrose,150,no,1,150,relevant,Bromus tectorum L. (cheatgrass),exotic annual graminoid,annual,graminoid,300,0,12,3,3,28.42586667,,16.09405895,16.43286667,,5.31973036,,,,,,,,,,,,
Brunson_2010,"LB OR, C",8,10,317,"Great Basin, USA",7,7,sucrose,200,no,1,200,relevant,Bromus tectorum L. (cheatgrass),exotic annual graminoid,annual,graminoid,300,0,12,3,3,33.93862067,,23.19810731,16.43286667,,5.31973036,,,,,,,,,,,,
Brunson_2010,"LB OR, C",8,10,318,"Great Basin, USA",7,7,sucrose,300,no,1,300,relevant,Bromus tectorum L. (cheatgrass),exotic annual graminoid,annual,graminoid,300,0,12,3,3,27.03063333,,15.38752206,16.43286667,,5.31973036,,,,,,,,,,,,
Brunson_2010,"LB OR, C",8,10,319,"Great Basin, USA",7,7,sucrose,400,no,1,400,relevant,Bromus tectorum L. (cheatgrass),exotic annual graminoid,annual,graminoid,300,0,12,3,3,53.94412067,,61.15347647,16.43286667,,5.31973036,,,,,,,,,,,,
Brunson_2010,"LB OR, C",8,10,320,"Great Basin, USA",7,7,sucrose,600,no,1,600,relevant,Bromus tectorum L. (cheatgrass),exotic annual graminoid,annual,graminoid,300,0,12,3,3,15.893754,,13.4022,16.43286667,,5.31973036,,,,,,,,,,,,
Brunson_2010,"LB OR, C",8,10,321,"Great Basin, USA",7,7,sucrose,800,no,1,800,relevant,Bromus tectorum L. (cheatgrass),exotic annual graminoid,annual,graminoid,300,0,12,3,3,16.045754,,19.40051398,16.43286667,,5.31973036,,,,,,,,,,,,
Brunson_2010,"LB OR, C",8,10,322,"Great Basin, USA",7,7,sucrose,1200,no,1,1200,relevant,Bromus tectorum L. (cheatgrass),exotic annual graminoid,annual,graminoid,300,0,12,3,3,16.92698733,,16.80295254,16.43286667,,5.31973036,,,,,,,,,,,,
Brunson_2010,"LB OR, C",8,10,323,"Great Basin, USA",7,7,sucrose,1600,no,1,1600,relevant,Bromus tectorum L. (cheatgrass),exotic annual graminoid,annual,graminoid,300,0,12,3,3,15.2554,,11.1102396,16.43286667,,5.31973036,,,,,,,,,,,,
Brunson_2010,"LB OR, C",8,10,324,"Great Basin, USA",7,7,sucrose,2400,no,1,2400,relevant,Bromus tectorum L. (cheatgrass),exotic annual graminoid,annual,graminoid,300,0,12,3,3,12.39266667,,10.16295973,16.43286667,,5.31973036,,,,,,,,,,,,
Brunson_2010,"LB OR, M",8,10,325,"Great Basin, USA",7,7,sucrose,50,no,1,50,relevant,Bromus tectorum L. (cheatgrass),exotic annual graminoid,annual,graminoid,0,0,12,3,3,17.1961,,10.50460339,46.08428733,,34.61005364,,,,,,,,,,,,
Brunson_2010,"LB OR, M",8,10,326,"Great Basin, USA",7,7,sucrose,100,no,1,100,relevant,Bromus tectorum L. (cheatgrass),exotic annual graminoid,annual,graminoid,0,0,12,3,3,28.260208,,30.28960581,46.08428733,,34.61005364,,,,,,,,,,,,
Brunson_2010,"LB OR, M",8,10,327,"Great Basin, USA",7,7,sucrose,150,no,1,150,relevant,Bromus tectorum L. (cheatgrass),exotic annual graminoid,annual,graminoid,0,0,12,3,3,17.968354,,10.16242019,46.08428733,,34.61005364,,,,,,,,,,,,
Brunson_2010,"LB OR, M",8,10,328,"Great Basin, USA",7,7,sucrose,400,no,1,400,relevant,Bromus tectorum L. (cheatgrass),exotic annual graminoid,annual,graminoid,0,0,12,3,3,13.689154,,9.92542732,46.08428733,,34.61005364,,,,,,,,,,,,
Brunson_2010,"LB OR, M",8,10,329,"Great Basin, USA",7,7,sucrose,600,no,1,600,relevant,Bromus tectorum L. (cheatgrass),exotic annual graminoid,annual,graminoid,0,0,12,3,3,49.577954,,54.05706538,46.08428733,,34.61005364,,,,,,,,,,,,
Brunson_2010,"LB OR, M",8,10,330,"Great Basin, USA",7,7,sucrose,800,no,1,800,relevant,Bromus tectorum L. (cheatgrass),exotic annual graminoid,annual,graminoid,0,0,12,3,3,22.950354,,23.41231048,46.08428733,,34.61005364,,,,,,,,,,,,
Brunson_2010,"LB OR, M",8,10,331,"Great Basin, USA",7,7,sucrose,1200,no,1,1200,relevant,Bromus tectorum L. (cheatgrass),exotic annual graminoid,annual,graminoid,0,0,12,3,3,10.0048,,8.308096564,46.08428733,,34.61005364,,,,,,,,,,,,
Brunson_2010,"LB OR, M",8,10,332,"Great Basin, USA",7,7,sucrose,1600,no,1,1600,relevant,Bromus tectorum L. (cheatgrass),exotic annual graminoid,annual,graminoid,0,0,12,3,3,15.57598733,,13.51395532,46.08428733,,34.61005364,,,,,,,,,,,,
Brunson_2010,"LB OR, M",8,10,333,"Great Basin, USA",7,7,sucrose,2400,no,1,2400,relevant,Bromus tectorum L. (cheatgrass),exotic annual graminoid,annual,graminoid,0,0,12,3,3,8.186733333,,5.022420282,46.08428733,,34.61005364,,,,,,,,,,,,
Brunson_2010,"LB OR, N",8,10,334,"Great Basin, USA",7,7,sucrose,50,no,1,50,relevant,Bromus tectorum L. (cheatgrass),exotic annual graminoid,annual,graminoid,0,0,12,3,3,25.44025333,,21.25042698,30.274254,,26.43432384,,,,,,,,,,,,
Brunson_2010,"LB OR, N",8,10,335,"Great Basin, USA",7,7,sucrose,100,no,1,100,relevant,Bromus tectorum L. (cheatgrass),exotic annual graminoid,annual,graminoid,0,0,12,3,3,24.240154,,8.081004391,30.274254,,26.43432384,,,,,,,,,,,,
Brunson_2010,"LB OR, N",8,10,336,"Great Basin, USA",7,7,sucrose,150,no,1,150,relevant,Bromus tectorum L. (cheatgrass),exotic annual graminoid,annual,graminoid,0,0,12,3,3,16.374,,11.05661496,30.274254,,26.43432384,,,,,,,,,,,,
Brunson_2010,"LB OR, N",8,10,337,"Great Basin, USA",7,7,sucrose,200,no,1,200,relevant,Bromus tectorum L. (cheatgrass),exotic annual graminoid,annual,graminoid,0,0,12,3,3,29.04614067,,29.7854733,30.274254,,26.43432384,,,,,,,,,,,,
Brunson_2010,"LB OR, N",8,10,338,"Great Basin, USA",7,7,sucrose,300,no,1,300,relevant,Bromus tectorum L. (cheatgrass),exotic annual graminoid,annual,graminoid,0,0,12,3,3,51.42859533,,37.41394975,30.274254,,26.43432384,,,,,,,,,,,,
Brunson_2010,"LB OR, N",8,10,339,"Great Basin, USA",7,7,sucrose,400,no,1,400,relevant,Bromus tectorum L. (cheatgrass),exotic annual graminoid,annual,graminoid,0,0,12,3,3,13.403054,,13.37717122,30.274254,,26.43432384,,,,,,,,,,,,
Brunson_2010,"LB OR, N",8,10,340,"Great Basin, USA",7,7,sucrose,600,no,1,600,relevant,Bromus tectorum L. (cheatgrass),exotic annual graminoid,annual,graminoid,0,0,12,3,3,24.75688667,,15.50059636,30.274254,,26.43432384,,,,,,,,,,,,
Brunson_2010,"LB OR, N",8,10,341,"Great Basin, USA",7,7,sucrose,800,no,1,800,relevant,Bromus tectorum L. (cheatgrass),exotic annual graminoid,annual,graminoid,0,0,12,3,3,13.57723333,,9.769152785,30.274254,,26.43432384,,,,,,,,,,,,
Brunson_2010,"LB OR, N",8,10,342,"Great Basin, USA",7,7,sucrose,1200,no,1,1200,relevant,Bromus tectorum L. (cheatgrass),exotic annual graminoid,annual,graminoid,0,0,12,3,3,9.699766667,,7.960301747,30.274254,,26.43432384,,,,,,,,,,,,
Brunson_2010,"LB OR, N",8,10,343,"Great Basin, USA",7,7,sucrose,1600,no,1,1600,relevant,Bromus tectorum L. (cheatgrass),exotic annual graminoid,annual,graminoid,0,0,12,3,3,6.610266667,,3.379671695,30.274254,,26.43432384,,,,,,,,,,,,
Brunson_2010,"LB OR, N",8,10,344,"Great Basin, USA",7,7,sucrose,2400,no,1,2400,relevant,Bromus tectorum L. (cheatgrass),exotic annual graminoid,annual,graminoid,0,0,12,3,3,6.121366667,,5.070676426,30.274254,,26.43432384,,,,,,,,,,,,
Burke_2013,2007,10,11,345,"Great Plains, USA",120,36,lignin,350,no,8,2712.5,first 8 years,exotic,exotic,unknown,unknown,0,0,9,6,6,,,,,,,24,7,,25,8,,,,,,,
Burke_2013,2007,10,11,346,"Great Plains, USA",120,36,lignin,350,no,8,2712.5,first 8 years,Carex eleocharis,native perennial graminoid,perennial,graminoid,0,0,9,6,6,,,,,,,2,1,,5,1,,,,,,,
Burke_2013,2007,10,11,347,"Great Plains, USA",120,36,lignin,350,no,8,2712.5,first 8 years,Bouteloua gracilis,native perennial graminoid,perennial,graminoid,0,0,9,6,6,,,,,,,5,2,,2,2,,,,,,,
Burke_2013,2007,10,11,348,"Great Plains, USA",116,36,lignin AND sucrose,350,no,39.5,2747.5,first 8 years,exotic,exotic,unknown,unknown,0,0,9,6,6,,,,,,,33,8,,25,8,,,,,,,
Burke_2013,2007,10,11,349,"Great Plains, USA",116,36,lignin AND sucrose,350,no,39.5,2747.5,first 8 years,Carex eleocharis,native perennial graminoid,perennial,graminoid,0,0,9,6,6,,,,,,,3,1,,5,1,,,,,,,
Burke_2013,2007,10,11,350,"Great Plains, USA",116,36,lignin AND sucrose,350,no,39.5,2747.5,first 8 years,Bouteloua gracilis,native perennial graminoid,perennial,graminoid,0,0,9,6,6,,,,,,,,,,2,2,,,,,,,
Burke_2013,2007,10,11,351,"Great Plains, USA",112,36,sucrose,350,no,71,2485,first 8 years,exotic,exotic,unknown,unknown,0,0,9,6,6,,,,,,,24,4,,25,8,,,,,,,
Burke_2013,2007,10,11,352,"Great Plains, USA",112,36,sucrose,350,no,71,2485,first 8 years,Carex eleocharis,native perennial graminoid,perennial,graminoid,0,0,9,6,6,,,,,,,5,2,,5,1,,,,,,,
Burke_2013,2007,10,11,353,"Great Plains, USA",112,36,sucrose,350,no,71,2485,first 8 years,Bouteloua gracilis,native perennial graminoid,perennial,graminoid,0,0,9,6,6,,,,,,,3,2,,2,2,,,,,,,
Burke_2013,2007,10,11,354,"Great Plains, USA",120,36,sawdust,350,no,8,2712.5,first 8 years,exotic,exotic,unknown,unknown,0,0,9,6,6,,,,,,,16,5,,25,8,,,,,,,
Burke_2013,2007,10,11,355,"Great Plains, USA",120,36,sawdust,350,no,8,2712.5,first 8 years,Carex eleocharis,native perennial graminoid,perennial,graminoid,0,0,9,6,6,,,,,,,10,6,,5,1,,,,,,,
Burke_2013,2007,10,11,356,"Great Plains, USA",120,36,sawdust,350,no,8,2712.5,first 8 years,Bouteloua gracilis,native perennial graminoid,perennial,graminoid,0,0,9,6,6,,,,,,,2,2,,2,2,,,,,,,
Burke_2013,2007,10,11,357,"Great Plains, USA",116,36,sucrose AND sawdust,350,no,39.5,2747.5,first 8 years,exotic,exotic,unknown,unknown,0,0,9,6,6,,,,,,,9,4,,25,8,,,,,,,
Burke_2013,2007,10,11,358,"Great Plains, USA",116,36,sucrose AND sawdust,350,no,39.5,2747.5,first 8 years,Carex eleocharis,native perennial graminoid,perennial,graminoid,0,0,9,6,6,,,,,,,16,6,,5,1,,,,,,,
Burke_2013,2007,10,11,359,"Great Plains, USA",116,36,sucrose AND sawdust,350,no,39.5,2747.5,first 8 years,Bouteloua gracilis,native perennial graminoid,perennial,graminoid,0,0,9,6,6,,,,,,,3,2,,2,2,,,,,,,
Cherwin_2009,,11,12,360,"Rocky Mountains, USA",27,1,sucrose,800,no,15,2200,relevant,Sporobolus airoides,native perennial graminoid,perennial,graminoid,0,0,4,7,7,,,,,,,35.22864019,4.693140794,,60.37906137,5.054151625,,,,,,,
Cherwin_2009,,11,12,361,"Rocky Mountains, USA",27,1,sucrose,800,no,15,2200,relevant,Buchloe dactyloides,native perennial graminoid,perennial,graminoid,0,0,4,7,7,,,,,,,14.3726437,2.157207044,,10.70624387,3.286293446,,,,,,,
Cherwin_2009,,11,12,362,"Rocky Mountains, USA",27,1,sucrose,800,no,15,2200,relevant,Bromus tectorum & japonicus,exotic annual graminoid,annual,graminoid,0,0,4,7,7,,,,,,,0.475300911,0.245557985,,0.888190715,0.369477997,,,,,,,
Cione_2002,unseeded,12,13,363,"coastal CA, USA",3,3,mulch,,,1,,relevant,Avena fatua (wild oats),exotic annual graminoid,annual,graminoid,0,0,25,5,5,,,,,,,84.66472303,3.586005831,,84.57725948,5.597667638,,,,,,,
Cione_2002,seeded,13,13,364,"coastal CA, USA",3,3,mulch,,,1,,relevant,Avena fatua (wild oats),exotic annual graminoid,annual,graminoid,0,700,25,5,5,,,,,,,76.79300292,10.84548105,,82.04081633,9.096209913,,,,,,,
Concilio_2016,,13,14,365,"Rocky Mountains, USA",5,0.75,sucrose,500,no,10,500,relevant,Bromus tectorum L.,exotic annual graminoid,annual,graminoid,0,0,9,16,16,,,,,,,14.9,5.1,,31.5,8.1,,,,,,,
Concilio_2016,,13,14,366,"Rocky Mountains, USA",5,0.75,sucrose,500,no,10,500,relevant,Erodium cicutarium,exotic annual biennial forb,annual,forb,0,0,9,16,16,,,,,,,15.7,2.7,,18.2,3.7,,,,,,,
Concilio_2016,,13,14,367,"Rocky Mountains, USA",5,0.75,sucrose,500,no,10,500,relevant,Alyssum parviflorum,exotic annual forb,annual,forb,0,0,9,16,16,,,,,,,2.3,0.7,,15.1,2,,,,,,,
Concilio_2016,,13,14,368,"Rocky Mountains, USA",5,0.75,sucrose,500,no,10,500,relevant,Tragopogon dubius,exotic annual biennial forb,annual,forb,0,0,9,16,16,,,,,,,1.3,0.3,,2.4,0.5,,,,,,,
Corbin_2004,annuals only,14,15,369,"coastal CA, USA",18,14,sawdust,275.9175676,yes,6,551.8351351,relevant,Avena barbata (slender wild oat),exotic annual graminoid,annual,graminoid,511,0,2.25,6,8,14.47108604,3.808180536,,14.21720733,3.300423131,,,,,,,,,,,,,
Corbin_2004,with natives,14,15,370,"coastal CA, USA",18,14,sawdust,275.9175676,yes,6,551.8351351,relevant,Avena barbata (slender wild oat),exotic annual graminoid,annual,graminoid,511,,2.25,6,8,1.523272214,0.507757405,,0.761636107,0.253878702,,,,,,,,,,,,,
Corbin_2004,annuals only,14,15,371,"coastal CA, USA",18,14,sawdust,275.9175676,yes,6,551.8351351,relevant,Bromus diandrus (ripgut brome),exotic annual graminoid,annual,graminoid,778,0,2.25,6,8,43.92101551,6.093088858,,48.23695346,3.300423131,,,,,,,,,,,,,
Corbin_2004,with natives,14,15,372,"coastal CA, USA",18,14,sawdust,275.9175676,yes,6,551.8351351,relevant,Bromus diandrus (ripgut brome),exotic annual graminoid,annual,graminoid,778,,2.25,6,8,20.05641749,5.585331453,,19.54866008,4.823695346,,,,,,,,,,,,,
Corbin_2004,annuals only,14,15,373,"coastal CA, USA",18,14,sawdust,275.9175676,yes,6,551.8351351,relevant,Vulpia myuros (zorro fescue),exotic annual graminoid,annual,graminoid,4000,0,2.25,6,8,71.08603667,22.59520451,,86.57263752,21.325811,,,,,,,,,,,,,
Corbin_2004,with natives,14,15,374,"coastal CA, USA",18,14,sawdust,275.9175676,yes,6,551.8351351,relevant,Vulpia myuros (zorro fescue),exotic annual graminoid,annual,graminoid,4000,,2.25,6,8,39.35119887,16.50211566,,47.98307475,9.901269394,,,,,,,,,,,,,
Davis_2001, high,15,16,375,"Pacific Northwest, USA",9,2,sucrose AND sawdust,597.8213964,yes,2,597.8213964,relevant,Deschampsia cespitosa (tufted hairgrass),native perennial graminoid,perennial,graminoid,0,10000,0.25,8,8,42,9.7,,7.1,2.6,,,,,,,,,,,,,
Davis_2001, high,15,16,376,"Pacific Northwest, USA",9,2,sucrose AND sawdust,597.8213964,yes,2,597.8213964,relevant,Beckmannia syzigachne (American sloughgrass),native annual graminoid,annual,graminoid,0,10000,0.25,8,8,5.7,2.4,,3.9,2.4,,,,,,,,,,,,,
Davis_2001, high,15,16,377,"Pacific Northwest, USA",9,2,sucrose AND sawdust,597.8213964,yes,2,597.8213964,relevant,Hordeum brachyantherum (meadow barley),native perennial graminoid,perennial,graminoid,0,10000,0.25,8,8,0.1,0.1,,0,0,,,,,,,,,,,,,
Davis_2001, high,15,16,378,"Pacific Northwest, USA",9,2,sucrose AND sawdust,597.8213964,yes,2,597.8213964,relevant,Agrostis exarata (spike bent grass),native perennial graminoid,perennial,graminoid,0,10000,0.25,8,8,8,1.4,,4,1.1,,,,,,,,,,,,,
Davis_2001, high,15,16,379,"Pacific Northwest, USA",9,2,sucrose AND sawdust,597.8213964,yes,2,597.8213964,relevant,Glyceria occidentalis,native perennial graminoid,perennial,graminoid,0,10000,0.25,8,8,0.1,0.1,,0,0,,,,,,,,,,,,,
Davis_2001, high,15,16,380,"Pacific Northwest, USA",9,2,sucrose AND sawdust,597.8213964,yes,2,597.8213964,relevant,Native forbs,native forb,unknown,forb,0,10000,0.25,8,8,0.3,0.2,,0.2,0.1,,,,,,,,,,,,,
Davis_2001, high,15,16,381,"Pacific Northwest, USA",9,2,sucrose AND sawdust,597.8213964,yes,2,597.8213964,relevant,Alopecurus geniculatus,exotic perennial graminoid,perennial,graminoid,0,10000,0.25,8,8,12.5,3,,33.7,6.6,,,,,,,,,,,,,
Davis_2001, high,15,16,382,"Pacific Northwest, USA",9,2,sucrose AND sawdust,597.8213964,yes,2,597.8213964,relevant,Juncus bufonius,exotic annual graminoid,annual,graminoid,0,10000,0.25,8,8,4.6,2.2,,2.5,1.6,,,,,,,,,,,,,
Davis_2001, high,15,16,383,"Pacific Northwest, USA",9,2,sucrose AND sawdust,597.8213964,yes,2,597.8213964,relevant,Exotic forbs,exotic forb,unknown,forb,0,10000,0.25,8,8,0.4,0.2,,1.5,1,,,,,,,,,,,,,
Davis_2001, med,15,16,384,"Pacific Northwest, USA",9,2,sucrose AND sawdust,505.8488739,yes,2,505.8488739,relevant,Deschampsia cespitosa (tufted hairgrass),native perennial graminoid,perennial,graminoid,0,10000,0.25,8,8,28.4,9.2,,7.1,2.6,,,,,,,,,,,,,
Davis_2001, med,15,16,385,"Pacific Northwest, USA",9,2,sucrose AND sawdust,505.8488739,yes,2,505.8488739,relevant,Beckmannia syzigachne (American sloughgrass),native annual graminoid,annual,graminoid,0,10000,0.25,8,8,4.3,2.8,,3.9,2.4,,,,,,,,,,,,,
Davis_2001, med,15,16,386,"Pacific Northwest, USA",9,2,sucrose AND sawdust,505.8488739,yes,2,505.8488739,relevant,Hordeum brachyantherum (meadow barley),native perennial graminoid,perennial,graminoid,0,10000,0.25,8,8,0,0,,0,0,,,,,,,,,,,,,
Davis_2001, med,15,16,387,"Pacific Northwest, USA",9,2,sucrose AND sawdust,505.8488739,yes,2,505.8488739,relevant,Agrostis exarata (spike bent grass),native perennial graminoid,perennial,graminoid,0,10000,0.25,8,8,7,1.8,,4,1.1,,,,,,,,,,,,,
Davis_2001, med,15,16,388,"Pacific Northwest, USA",9,2,sucrose AND sawdust,505.8488739,yes,2,505.8488739,relevant,Glyceria occidentalis,native perennial graminoid,perennial,graminoid,0,10000,0.25,8,8,0.1,0.1,,0,0,,,,,,,,,,,,,
Davis_2001, med,15,16,389,"Pacific Northwest, USA",9,2,sucrose AND sawdust,505.8488739,yes,2,505.8488739,relevant,Native forbs,native forb,unknown,forb,0,10000,0.25,8,8,0.4,0.3,,0.2,0.1,,,,,,,,,,,,,
Davis_2001, med,15,16,390,"Pacific Northwest, USA",9,2,sucrose AND sawdust,505.8488739,yes,2,505.8488739,relevant,Alopecurus geniculatus,exotic perennial graminoid,perennial,graminoid,0,10000,0.25,8,8,19.7,5.3,,33.7,6.6,,,,,,,,,,,,,
Davis_2001, med,15,16,391,"Pacific Northwest, USA",9,2,sucrose AND sawdust,505.8488739,yes,2,505.8488739,relevant,Juncus bufonius,exotic annual graminoid,annual,graminoid,0,10000,0.25,8,8,7.9,2.7,,2.5,1.6,,,,,,,,,,,,,
Davis_2001, med,15,16,392,"Pacific Northwest, USA",9,2,sucrose AND sawdust,505.8488739,yes,2,505.8488739,relevant,Exotic forbs,exotic forb,unknown,forb,0,10000,0.25,8,8,0.7,0.4,,1.5,1,,,,,,,,,,,,,
Davis_2001, low,15,16,393,"Pacific Northwest, USA",9,9,sucrose AND sawdust,459.8626126,yes,1,459.8626126,relevant,Deschampsia cespitosa (tufted hairgrass),native perennial graminoid,perennial,graminoid,0,10000,0.25,8,8,23.6,6.6,,7.1,2.6,,,,,,,,,,,,,
Davis_2001, low,15,16,394,"Pacific Northwest, USA",9,9,sucrose AND sawdust,459.8626126,yes,1,459.8626126,relevant,Beckmannia syzigachne (American sloughgrass),native annual graminoid,annual,graminoid,0,10000,0.25,8,8,9.5,4.6,,3.9,2.4,,,,,,,,,,,,,
Davis_2001, low,15,16,395,"Pacific Northwest, USA",9,9,sucrose AND sawdust,459.8626126,yes,1,459.8626126,relevant,Hordeum brachyantherum (meadow barley),native perennial graminoid,perennial,graminoid,0,10000,0.25,8,8,0,0,,0,0,,,,,,,,,,,,,
Davis_2001, low,15,16,396,"Pacific Northwest, USA",9,9,sucrose AND sawdust,459.8626126,yes,1,459.8626126,relevant,Agrostis exarata (spike bent grass),native perennial graminoid,perennial,graminoid,0,10000,0.25,8,8,5.4,1.5,,4,1.1,,,,,,,,,,,,,
Davis_2001, low,15,16,397,"Pacific Northwest, USA",9,9,sucrose AND sawdust,459.8626126,yes,1,459.8626126,relevant,Glyceria occidentalis,native perennial graminoid,perennial,graminoid,0,10000,0.25,8,8,0,0,,0,0,,,,,,,,,,,,,
Davis_2001, low,15,16,398,"Pacific Northwest, USA",9,9,sucrose AND sawdust,459.8626126,yes,1,459.8626126,relevant,Native forbs,native forb,unknown,forb,0,10000,0.25,8,8,0.2,0.2,,0.2,0.1,,,,,,,,,,,,,
Davis_2001, low,15,16,399,"Pacific Northwest, USA",9,9,sucrose AND sawdust,459.8626126,yes,1,459.8626126,relevant,Alopecurus geniculatus,exotic perennial graminoid,perennial,graminoid,0,10000,0.25,8,8,15.7,4.7,,33.7,6.6,,,,,,,,,,,,,
Davis_2001, low,15,16,400,"Pacific Northwest, USA",9,9,sucrose AND sawdust,459.8626126,yes,1,459.8626126,relevant,Juncus bufonius,exotic annual graminoid,annual,graminoid,0,10000,0.25,8,8,11,3.9,,2.5,1.6,,,,,,,,,,,,,
Davis_2001, low,15,16,401,"Pacific Northwest, USA",9,9,sucrose AND sawdust,459.8626126,yes,1,459.8626126,relevant,Exotic forbs,exotic forb,unknown,forb,0,10000,0.25,8,8,0.2,0.1,,1.5,1,,,,,,,,,,,,,
DeCorte_2011,crust in tact,16,17,402,southwest USA,15,15,sucrose,1263,no,1,1263,first year,Bromus rubens (red brome),exotic annual graminoid,annual,graminoid,198,0,1,4,4,0.013921114,0.008352668,,0.359164733,0.103016241,,,,,,,,,,,,,
DeCorte_2011,crust disturbed,16,17,403,southwest USA,15,15,sucrose,1263,no,1,1263,first year,Bromus rubens (red brome),exotic annual graminoid,annual,graminoid,198,0,1,4,4,0.041763341,0.025058005,,0.306264501,0.016705336,,,,,,,,,,,,,
DeCorte_2011,pavement in tact,16,17,404,southwest USA,15,15,sucrose,1263,no,1,1263,first year,Bromus rubens (red brome),exotic annual graminoid,annual,graminoid,198,0,1,4,4,0,0,,0.072389791,0.03062645,,,,,,,,,,,,,
